age,gender,ethnicity,priors_count,charge_severity,decile_score,recidivism,country,cluster,pca1,pca2
48,Female,Caucasian,17,1,8,0,Germany,1,43.806194382924325,0.9500192550843528
25,Male,Hispanic,3,1,6,1,Brazil,0,-10.954484877497906,12.2286804464062
27,Female,Caucasian,1,1,7,1,USA,1,25.43683117763648,-19.27406840457623
40,Male,Caucasian,1,1,1,0,Canada,1,35.83177757108504,-15.505969796835672
30,Male,African-American,11,1,10,0,Ghana,0,-39.34383608951236,-0.300683459588528
55,Female,Other,5,1,1,1,Indonesia,0,-41.4182672672213,-17.70168411169513
24,Male,African-American,0,1,3,0,Nigeria,0,-46.68282486694604,-11.414853507650276
26,Male,Caucasian,2,1,6,0,USA,1,25.43683117763648,-19.27406840457623
31,Female,African-American,0,1,2,0,Nigeria,0,-46.68282486694604,-11.414853507650276
26,Female,Caucasian,4,1,3,1,Australia,1,37.21511453120613,-12.715415186841769
48,Male,Other,12,1,5,0,Saudi Arabia,0,-2.8107724662211027,3.629875664626517
34,Female,Caucasian,0,1,2,1,Turkey,0,-1.0718220494459385,21.829144866124885
24,Male,African-American,0,1,2,0,Nigeria,0,-46.68282486694604,-11.414853507650276
34,Male,African-American,20,1,9,1,Ghana,0,-39.34383608951236,-0.300683459588528
56,Male,African-American,8,1,3,0,Nigeria,0,-46.68282486694604,-11.414853507650276
21,Female,Caucasian,3,0,7,1,USA,1,25.43683117763648,-19.27406840457623
21,Male,African-American,1,1,9,1,Nigeria,0,-46.68282486694604,-11.414853507650276
34,Male,Caucasian,5,1,6,1,Norway,1,47.786863729117535,-13.981413841687583
38,Male,African-American,1,0,2,0,Ghana,0,-39.34383608951236,-0.300683459588528
27,Female,African-American,0,0,4,0,Ghana,0,-39.34383608951236,-0.300683459588528
43,Male,Caucasian,11,1,7,1,USA,1,25.43683117763648,-19.27406840457623
42,Male,Caucasian,5,1,4,0,Norway,1,47.786863729117535,-13.981413841687583
24,Male,Other,1,1,3,0,Saudi Arabia,0,-2.8107724662211027,3.629875664626517
41,Male,African-American,7,0,7,1,Ghana,0,-39.34383608951236,-0.300683459588528
38,Male,African-American,4,0,2,0,Ghana,0,-39.34383608951236,-0.300683459588528
36,Male,Other,0,1,4,0,Saudi Arabia,0,-2.8107724662211027,3.629875664626517
40,Female,Caucasian,0,1,2,0,Norway,1,47.786863729117535,-13.981413841687583
36,Male,African-American,11,1,7,0,Ghana,0,-39.34383608951236,-0.300683459588528
36,Male,Hispanic,0,0,1,0,Spain,1,21.28767962005639,24.26151435635069
30,Male,African-American,2,0,2,0,Nigeria,0,-46.68282486694604,-11.414853507650276
36,Male,African-American,6,1,5,0,Ghana,0,-39.34383608951236,-0.300683459588528
21,Male,African-American,0,1,7,1,Ghana,0,-39.34383608951236,-0.300683459588528
55,Female,Hispanic,0,0,1,0,Mexico,0,-19.49759326883606,20.541445557669004
30,Male,African-American,0,1,2,0,Ghana,0,-39.34383608951236,-0.300683459588528
31,Male,Caucasian,6,0,3,1,Canada,1,35.83177757108504,-15.505969796835672
32,Female,Hispanic,1,1,2,0,Mexico,0,-19.49759326883606,20.541445557669004
23,Male,African-American,3,0,7,1,Ghana,0,-39.34383608951236,-0.300683459588528
31,Male,African-American,10,1,5,1,Nigeria,0,-46.68282486694604,-11.414853507650276
59,Male,Hispanic,0,1,1,0,Spain,1,21.28767962005639,24.26151435635069
26,Male,African-American,5,0,5,0,Ghana,0,-39.34383608951236,-0.300683459588528
40,Male,African-American,21,1,5,0,Ghana,0,-39.34383608951236,-0.300683459588528
23,Female,Caucasian,0,0,3,0,USA,1,25.43683117763648,-19.27406840457623
37,Male,African-American,5,1,6,0,Nigeria,0,-46.68282486694604,-11.414853507650276
55,Male,Caucasian,0,1,1,0,Canada,1,35.83177757108504,-15.505969796835672
54,Male,Hispanic,0,1,1,1,Brazil,0,-10.954484877497906,12.2286804464062
20,Male,African-American,1,0,9,1,Ghana,0,-39.34383608951236,-0.300683459588528
25,Male,African-American,3,1,6,1,Nigeria,0,-46.68282486694604,-11.414853507650276
30,Male,African-American,0,0,1,0,Ghana,0,-39.34383608951236,-0.300683459588528
32,Male,African-American,4,1,4,1,Ghana,0,-39.34383608951236,-0.300683459588528
31,Male,African-American,11,0,7,1,Nigeria,0,-46.68282486694604,-11.414853507650276
27,Male,African-American,3,1,9,1,Ghana,0,-39.34383608951236,-0.300683459588528
39,Female,African-American,0,1,5,1,Nigeria,0,-46.68282486694604,-11.414853507650276
58,Male,Caucasian,1,1,1,0,Norway,1,47.786863729117535,-13.981413841687583
52,Male,Caucasian,1,1,1,0,Canada,1,35.83177757108504,-15.505969796835672
42,Male,Caucasian,0,1,1,0,Turkey,0,-1.0718220494459385,21.829144866124885
65,Male,Caucasian,0,0,1,0,Turkey,0,-1.0718220494459385,21.829144866124885
46,Male,Caucasian,2,1,2,0,Norway,1,47.786863729117535,-13.981413841687583
37,Male,Caucasian,3,1,4,0,Turkey,0,-1.0718220494459385,21.829144866124885
32,Male,African-American,7,1,8,1,Ghana,0,-39.34383608951236,-0.300683459588528
23,Female,African-American,0,0,4,0,Nigeria,0,-46.68282486694604,-11.414853507650276
61,Male,African-American,1,0,1,0,Ghana,0,-39.34383608951236,-0.300683459588528
22,Male,African-American,0,1,4,0,Nigeria,0,-46.68282486694604,-11.414853507650276
32,Male,African-American,3,1,7,1,Nigeria,0,-46.68282486694604,-11.414853507650276
24,Male,African-American,0,0,3,0,Ghana,0,-39.34383608951236,-0.300683459588528
28,Male,Caucasian,4,0,6,1,Canada,1,35.83177757108504,-15.505969796835672
35,Male,Hispanic,5,0,2,0,Spain,1,21.28767962005639,24.26151435635069
25,Male,African-American,0,1,9,1,Ghana,0,-39.34383608951236,-0.300683459588528
44,Male,African-American,0,1,1,0,Ghana,0,-39.34383608951236,-0.300683459588528
26,Female,African-American,3,0,5,0,Ghana,0,-39.34383608951236,-0.300683459588528
61,Male,Hispanic,1,1,1,0,Spain,1,21.28767962005639,24.26151435635069
64,Female,Other,0,1,1,0,Russia,0,-16.597492373513003,37.985810351285686
30,Male,African-American,4,0,10,0,Nigeria,0,-46.68282486694604,-11.414853507650276
55,Male,Caucasian,1,0,1,0,Australia,1,37.21511453120613,-12.715415186841769
56,Male,African-American,0,1,1,0,Ghana,0,-39.34383608951236,-0.300683459588528
33,Male,African-American,4,0,3,0,Nigeria,0,-46.68282486694604,-11.414853507650276
28,Male,Caucasian,0,0,4,0,USA,1,25.43683117763648,-19.27406840457623
55,Female,African-American,1,0,1,0,Ghana,0,-39.34383608951236,-0.300683459588528
21,Male,Hispanic,0,1,4,0,Spain,1,21.28767962005639,24.26151435635069
33,Male,African-American,0,1,5,0,Ghana,0,-39.34383608951236,-0.300683459588528
37,Male,African-American,11,1,8,1,Nigeria,0,-46.68282486694604,-11.414853507650276
47,Male,Caucasian,2,0,2,0,USA,1,25.43683117763648,-19.27406840457623
36,Female,African-American,1,0,5,0,Nigeria,0,-46.68282486694604,-11.414853507650276
33,Male,African-American,0,0,1,0,Nigeria,0,-46.68282486694604,-11.414853507650276
29,Male,African-American,0,0,2,0,Ghana,0,-39.34383608951236,-0.300683459588528
44,Male,Caucasian,6,1,3,0,Germany,1,43.806194382924325,0.9500192550843528
21,Male,African-American,1,1,5,1,Ghana,0,-39.34383608951236,-0.300683459588528
24,Male,African-American,0,1,3,0,Ghana,0,-39.34383608951236,-0.300683459588528
30,Male,Caucasian,0,1,3,0,Turkey,0,-1.0718220494459385,21.829144866124885
66,Male,African-American,8,1,6,1,Ghana,0,-39.34383608951236,-0.300683459588528
24,Female,African-American,0,1,3,0,Ghana,0,-39.34383608951236,-0.300683459588528
44,Male,Hispanic,0,0,1,1,Spain,1,21.28767962005639,24.26151435635069
24,Male,African-American,10,1,10,1,Nigeria,0,-46.68282486694604,-11.414853507650276
46,Male,Hispanic,1,0,1,0,Brazil,0,-10.954484877497906,12.2286804464062
50,Male,African-American,5,1,2,0,Nigeria,0,-46.68282486694604,-11.414853507650276
56,Male,African-American,31,1,6,1,Ghana,0,-39.34383608951236,-0.300683459588528
24,Male,African-American,2,0,8,1,Nigeria,0,-46.68282486694604,-11.414853507650276
26,Male,African-American,4,0,8,1,Ghana,0,-39.34383608951236,-0.300683459588528
33,Female,African-American,7,1,9,1,Nigeria,0,-46.68282486694604,-11.414853507650276
52,Male,Hispanic,0,0,1,0,Mexico,0,-19.49759326883606,20.541445557669004
24,Female,Caucasian,0,0,6,0,Germany,1,43.806194382924325,0.9500192550843528
60,Male,African-American,1,1,1,0,Nigeria,0,-46.68282486694604,-11.414853507650276
49,Female,Caucasian,0,1,2,0,Germany,1,43.806194382924325,0.9500192550843528
22,Male,African-American,0,0,4,0,Nigeria,0,-46.68282486694604,-11.414853507650276
35,Female,African-American,2,1,2,1,Nigeria,0,-46.68282486694604,-11.414853507650276
32,Male,Caucasian,0,1,1,1,Canada,1,35.83177757108504,-15.505969796835672
24,Male,African-American,2,0,3,1,Ghana,0,-39.34383608951236,-0.300683459588528
36,Male,Caucasian,1,1,2,0,Australia,1,37.21511453120613,-12.715415186841769
33,Male,Other,4,1,3,1,Russia,0,-16.597492373513003,37.985810351285686
31,Male,Hispanic,0,0,2,0,Brazil,0,-10.954484877497906,12.2286804464062
36,Male,African-American,3,1,2,1,Nigeria,0,-46.68282486694604,-11.414853507650276
27,Male,Caucasian,0,1,3,0,USA,1,25.43683117763648,-19.27406840457623
36,Male,Caucasian,1,0,2,0,USA,1,25.43683117763648,-19.27406840457623
43,Male,Caucasian,3,0,1,1,USA,1,25.43683117763648,-19.27406840457623
47,Male,Caucasian,28,1,9,1,Canada,1,35.83177757108504,-15.505969796835672
64,Male,Caucasian,0,1,3,0,USA,1,25.43683117763648,-19.27406840457623
30,Female,Caucasian,3,1,5,0,Turkey,0,-1.0718220494459385,21.829144866124885
54,Male,African-American,1,1,3,0,Nigeria,0,-46.68282486694604,-11.414853507650276
34,Male,Caucasian,11,1,4,0,Australia,1,37.21511453120613,-12.715415186841769
21,Male,Caucasian,2,1,6,0,Australia,1,37.21511453120613,-12.715415186841769
44,Male,Caucasian,4,1,2,0,Canada,1,35.83177757108504,-15.505969796835672
23,Female,African-American,1,1,5,1,Ghana,0,-39.34383608951236,-0.300683459588528
29,Male,African-American,2,0,4,0,Nigeria,0,-46.68282486694604,-11.414853507650276
25,Male,African-American,0,0,4,0,Ghana,0,-39.34383608951236,-0.300683459588528
36,Male,Caucasian,0,0,7,1,Canada,1,35.83177757108504,-15.505969796835672
22,Male,Caucasian,0,1,3,0,USA,1,25.43683117763648,-19.27406840457623
25,Male,Caucasian,5,1,10,1,USA,1,25.43683117763648,-19.27406840457623
77,Male,Caucasian,3,1,1,0,Norway,1,47.786863729117535,-13.981413841687583
27,Male,Other,0,0,5,0,Norway,1,47.786863729117535,-13.981413841687583
69,Male,Caucasian,0,1,5,0,Canada,1,35.83177757108504,-15.505969796835672
24,Male,African-American,1,1,4,0,Nigeria,0,-46.68282486694604,-11.414853507650276
25,Male,Caucasian,1,0,3,1,Germany,1,43.806194382924325,0.9500192550843528
25,Male,African-American,7,1,6,0,Nigeria,0,-46.68282486694604,-11.414853507650276
22,Male,African-American,1,1,8,1,Nigeria,0,-46.68282486694604,-11.414853507650276
28,Female,Caucasian,0,1,2,0,USA,1,25.43683117763648,-19.27406840457623
41,Male,African-American,0,1,4,0,Nigeria,0,-46.68282486694604,-11.414853507650276
25,Male,African-American,0,1,3,0,Nigeria,0,-46.68282486694604,-11.414853507650276
34,Male,Caucasian,16,1,6,1,Norway,1,47.786863729117535,-13.981413841687583
53,Female,Caucasian,0,0,1,0,Germany,1,43.806194382924325,0.9500192550843528
25,Male,African-American,3,1,3,1,Nigeria,0,-46.68282486694604,-11.414853507650276
36,Male,Caucasian,1,1,2,0,Canada,1,35.83177757108504,-15.505969796835672
41,Female,African-American,5,0,6,0,Nigeria,0,-46.68282486694604,-11.414853507650276
37,Male,African-American,5,0,5,1,Ghana,0,-39.34383608951236,-0.300683459588528
45,Male,Hispanic,1,1,3,0,Mexico,0,-19.49759326883606,20.541445557669004
33,Male,African-American,9,0,7,1,Nigeria,0,-46.68282486694604,-11.414853507650276
61,Male,Caucasian,0,0,1,0,Australia,1,37.21511453120613,-12.715415186841769
22,Male,Caucasian,2,1,4,0,USA,1,25.43683117763648,-19.27406840457623
31,Male,Caucasian,3,1,4,1,Australia,1,37.21511453120613,-12.715415186841769
29,Female,Hispanic,0,1,3,0,Brazil,0,-10.954484877497906,12.2286804464062
38,Male,African-American,2,0,7,1,Nigeria,0,-46.68282486694604,-11.414853507650276
72,Male,Caucasian,7,1,4,0,Turkey,0,-1.0718220494459385,21.829144866124885
21,Male,African-American,2,1,10,1,Nigeria,0,-46.68282486694604,-11.414853507650276
32,Female,African-American,5,1,1,0,Nigeria,0,-46.68282486694604,-11.414853507650276
34,Male,African-American,0,0,1,1,Ghana,0,-39.34383608951236,-0.300683459588528
36,Male,Caucasian,0,0,1,0,USA,1,25.43683117763648,-19.27406840457623
26,Female,Caucasian,7,1,6,1,Norway,1,47.786863729117535,-13.981413841687583
35,Male,African-American,3,0,2,1,Nigeria,0,-46.68282486694604,-11.414853507650276
30,Male,Caucasian,9,0,6,1,Turkey,0,-1.0718220494459385,21.829144866124885
24,Male,Caucasian,0,0,4,1,Canada,1,35.83177757108504,-15.505969796835672
25,Male,African-American,21,1,9,1,Nigeria,0,-46.68282486694604,-11.414853507650276
27,Male,African-American,2,1,7,0,Ghana,0,-39.34383608951236,-0.300683459588528
26,Female,African-American,4,1,3,0,Ghana,0,-39.34383608951236,-0.300683459588528
31,Female,African-American,1,1,3,1,Ghana,0,-39.34383608951236,-0.300683459588528
64,Female,African-American,0,1,1,0,Ghana,0,-39.34383608951236,-0.300683459588528
54,Male,Other,0,1,1,0,Norway,1,47.786863729117535,-13.981413841687583
20,Male,Caucasian,0,1,4,0,Canada,1,35.83177757108504,-15.505969796835672
30,Female,African-American,0,0,2,0,Nigeria,0,-46.68282486694604,-11.414853507650276
55,Male,African-American,1,1,4,0,Nigeria,0,-46.68282486694604,-11.414853507650276
24,Male,African-American,0,0,3,0,Ghana,0,-39.34383608951236,-0.300683459588528
33,Male,African-American,17,1,10,1,Ghana,0,-39.34383608951236,-0.300683459588528
30,Male,African-American,3,1,2,0,Ghana,0,-39.34383608951236,-0.300683459588528
19,Male,Hispanic,2,1,8,1,Brazil,0,-10.954484877497906,12.2286804464062
25,Male,Hispanic,0,1,7,0,Mexico,0,-19.49759326883606,20.541445557669004
41,Male,Caucasian,9,0,6,0,USA,1,25.43683117763648,-19.27406840457623
44,Male,African-American,7,1,6,0,Nigeria,0,-46.68282486694604,-11.414853507650276
54,Male,Other,0,0,1,0,Indonesia,0,-41.4182672672213,-17.70168411169513
50,Male,Caucasian,0,1,1,1,Norway,1,47.786863729117535,-13.981413841687583
31,Male,African-American,2,0,7,0,Ghana,0,-39.34383608951236,-0.300683459588528
21,Male,African-American,0,1,7,0,Nigeria,0,-46.68282486694604,-11.414853507650276
43,Male,African-American,3,0,1,1,Ghana,0,-39.34383608951236,-0.300683459588528
26,Male,Caucasian,2,1,2,0,Norway,1,47.786863729117535,-13.981413841687583
25,Female,Other,0,1,2,0,Norway,1,47.786863729117535,-13.981413841687583
21,Male,Hispanic,0,0,3,0,Spain,1,21.28767962005639,24.26151435635069
23,Male,African-American,0,1,7,0,Ghana,0,-39.34383608951236,-0.300683459588528
33,Male,Hispanic,1,0,2,0,Mexico,0,-19.49759326883606,20.541445557669004
22,Male,African-American,2,1,8,0,Ghana,0,-39.34383608951236,-0.300683459588528
33,Male,African-American,3,1,4,0,Ghana,0,-39.34383608951236,-0.300683459588528
31,Male,Other,0,1,3,0,Indonesia,0,-41.4182672672213,-17.70168411169513
33,Male,African-American,16,0,7,1,Ghana,0,-39.34383608951236,-0.300683459588528
35,Male,Caucasian,0,1,3,1,Turkey,0,-1.0718220494459385,21.829144866124885
45,Male,Caucasian,4,0,1,1,USA,1,25.43683117763648,-19.27406840457623
32,Male,Caucasian,3,1,6,1,Turkey,0,-1.0718220494459385,21.829144866124885
36,Male,Hispanic,1,0,9,0,Brazil,0,-10.954484877497906,12.2286804464062
49,Male,Caucasian,1,0,1,0,Germany,1,43.806194382924325,0.9500192550843528
28,Male,Caucasian,1,1,5,0,Australia,1,37.21511453120613,-12.715415186841769
56,Male,Caucasian,2,0,3,0,Norway,1,47.786863729117535,-13.981413841687583
51,Male,Caucasian,4,1,1,1,Germany,1,43.806194382924325,0.9500192550843528
34,Female,Caucasian,0,1,3,0,Norway,1,47.786863729117535,-13.981413841687583
71,Male,Caucasian,13,1,2,0,Australia,1,37.21511453120613,-12.715415186841769
22,Male,African-American,3,1,7,1,Nigeria,0,-46.68282486694604,-11.414853507650276
22,Male,African-American,3,1,6,1,Nigeria,0,-46.68282486694604,-11.414853507650276
28,Female,Caucasian,0,0,2,0,USA,1,25.43683117763648,-19.27406840457623
36,Male,Caucasian,9,1,6,1,USA,1,25.43683117763648,-19.27406840457623
28,Male,Caucasian,7,1,9,1,Canada,1,35.83177757108504,-15.505969796835672
25,Male,Caucasian,9,1,8,1,Turkey,0,-1.0718220494459385,21.829144866124885
31,Male,African-American,2,1,1,0,Nigeria,0,-46.68282486694604,-11.414853507650276
55,Male,Caucasian,7,1,8,0,Canada,1,35.83177757108504,-15.505969796835672
37,Female,Other,2,0,2,0,Indonesia,0,-41.4182672672213,-17.70168411169513
21,Male,Hispanic,0,1,9,1,Brazil,0,-10.954484877497906,12.2286804464062
33,Female,Caucasian,7,0,6,0,USA,1,25.43683117763648,-19.27406840457623
23,Male,African-American,1,0,6,0,Ghana,0,-39.34383608951236,-0.300683459588528
69,Male,Caucasian,0,0,1,0,Turkey,0,-1.0718220494459385,21.829144866124885
21,Female,Caucasian,0,1,5,0,USA,1,25.43683117763648,-19.27406840457623
46,Male,Hispanic,13,1,3,0,Spain,1,21.28767962005639,24.26151435635069
24,Female,Caucasian,0,1,5,0,Australia,1,37.21511453120613,-12.715415186841769
31,Male,Hispanic,0,1,1,0,Mexico,0,-19.49759326883606,20.541445557669004
57,Female,Hispanic,1,0,2,0,Brazil,0,-10.954484877497906,12.2286804464062
23,Female,Hispanic,0,0,4,0,Spain,1,21.28767962005639,24.26151435635069
24,Male,African-American,8,1,9,1,Nigeria,0,-46.68282486694604,-11.414853507650276
31,Male,African-American,3,1,5,0,Nigeria,0,-46.68282486694604,-11.414853507650276
45,Male,Caucasian,2,0,1,0,Turkey,0,-1.0718220494459385,21.829144866124885
35,Male,African-American,8,0,7,1,Ghana,0,-39.34383608951236,-0.300683459588528
37,Male,Hispanic,1,1,1,0,Spain,1,21.28767962005639,24.26151435635069
23,Male,African-American,1,0,7,0,Ghana,0,-39.34383608951236,-0.300683459588528
37,Male,Caucasian,0,1,2,1,Canada,1,35.83177757108504,-15.505969796835672
40,Female,African-American,2,1,1,0,Nigeria,0,-46.68282486694604,-11.414853507650276
26,Male,African-American,5,1,7,1,Nigeria,0,-46.68282486694604,-11.414853507650276
69,Male,African-American,22,0,5,0,Nigeria,0,-46.68282486694604,-11.414853507650276
51,Male,Caucasian,0,0,1,0,Canada,1,35.83177757108504,-15.505969796835672
31,Male,Hispanic,1,1,7,0,Spain,1,21.28767962005639,24.26151435635069
32,Male,Hispanic,0,0,2,0,Brazil,0,-10.954484877497906,12.2286804464062
22,Female,African-American,2,1,5,0,Nigeria,0,-46.68282486694604,-11.414853507650276
40,Male,African-American,0,1,2,0,Ghana,0,-39.34383608951236,-0.300683459588528
36,Female,African-American,1,1,2,0,Nigeria,0,-46.68282486694604,-11.414853507650276
48,Female,African-American,0,1,6,1,Ghana,0,-39.34383608951236,-0.300683459588528
55,Male,Caucasian,13,1,6,1,USA,1,25.43683117763648,-19.27406840457623
44,Male,Caucasian,0,0,1,0,Norway,1,47.786863729117535,-13.981413841687583
23,Male,African-American,6,1,9,1,Ghana,0,-39.34383608951236,-0.300683459588528
51,Male,Caucasian,3,1,3,1,Australia,1,37.21511453120613,-12.715415186841769
32,Male,African-American,1,1,5,0,Nigeria,0,-46.68282486694604,-11.414853507650276
51,Male,Caucasian,0,1,1,0,Norway,1,47.786863729117535,-13.981413841687583
23,Male,Caucasian,5,0,10,1,Norway,1,47.786863729117535,-13.981413841687583
24,Female,African-American,6,1,9,1,Nigeria,0,-46.68282486694604,-11.414853507650276
35,Male,African-American,0,0,1,0,Nigeria,0,-46.68282486694604,-11.414853507650276
45,Male,African-American,3,1,6,0,Ghana,0,-39.34383608951236,-0.300683459588528
27,Male,Caucasian,0,0,5,0,Canada,1,35.83177757108504,-15.505969796835672
24,Male,Asian,0,1,3,0,Japan,1,18.895557392510877,28.368549582541647
32,Female,Caucasian,1,0,2,1,Canada,1,35.83177757108504,-15.505969796835672
32,Female,African-American,1,0,1,0,Nigeria,0,-46.68282486694604,-11.414853507650276
51,Male,African-American,0,1,4,1,Nigeria,0,-46.68282486694604,-11.414853507650276
29,Male,Other,0,1,2,0,Russia,0,-16.597492373513003,37.985810351285686
27,Female,Caucasian,0,0,3,0,Norway,1,47.786863729117535,-13.981413841687583
33,Male,African-American,0,1,1,1,Ghana,0,-39.34383608951236,-0.300683459588528
26,Female,African-American,3,1,5,1,Ghana,0,-39.34383608951236,-0.300683459588528
45,Male,African-American,0,0,3,1,Nigeria,0,-46.68282486694604,-11.414853507650276
25,Male,African-American,1,1,4,0,Nigeria,0,-46.68282486694604,-11.414853507650276
